Target,Temperature Difference [C],Type,Failure Type,Rotational speed [rpm],Torque [Nm],Air temperature [C],Process temperature [C],Tool wear [min]
0.0,9.700000000000045,0.0,0.0,-1.164021164021164,1.6296296296296295,0.4673913043478275,0.4567901234567868,0.32806324110671936
0.0,9.700000000000045,1.0,0.0,-0.6772486772486772,0.49629629629629596,0.4782608695652155,0.4691358024691352,0.33992094861660077
0.0,9.800000000000011,0.0,0.0,-0.5502645502645502,-0.014814814814815025,0.4782608695652155,0.4567901234567868,0.35968379446640314
0.0,9.800000000000011,0.0,0.0,0.7777777777777778,-0.7629629629629631,0.4782608695652155,0.4567901234567868,0.3675889328063241
0.0,9.800000000000011,1.0,0.0,-0.8306878306878307,0.9703703703703704,0.48913043478260887,0.4814814814814836,0.37549407114624506
0.0,9.799999999999955,1.0,0.0,-0.49206349206349204,0.8222222222222223,0.4999999999999969,0.4814814814814836,0.38735177865612647
0.0,9.799999999999955,1.0,0.0,0.43915343915343913,-0.1703703703703707,0.5108695652173907,0.4938271604938258,0.40711462450592883
0.0,9.800000000000011,2.0,0.0,-0.6931216931216931,-0.037037037037037035,0.5108695652173907,0.5061728395061742,0.4150197628458498
0.0,9.699999999999989,0.0,0.0,0.13756613756613756,0.17037037037037017,0.5108695652173907,0.4938271604938258,0.4229249011857707
0.0,9.699999999999989,0.0,0.0,0.7883597883597884,-0.8518518518518519,0.5108695652173907,0.4938271604938258,0.4426877470355731
0.0,9.800000000000011,1.0,0.0,0.15343915343915343,-0.02222222222222254,0.5217391304347845,0.5061728395061742,0.45454545454545453
0.0,9.700000000000045,2.0,0.0,0.2698412698412698,-0.6000000000000001,0.5108695652173907,0.4938271604938258,0.4624505928853755
0.0,9.699999999999989,0.0,0.0,-0.21693121693121692,0.8074074074074074,0.4999999999999969,0.4814814814814836,0.4703557312252964
0.0,9.800000000000011,0.0,0.0,-1.3174603174603174,1.57037037037037,0.4999999999999969,0.4814814814814836,0.49011857707509876
0.0,9.699999999999989,2.0,0.0,-1.1058201058201058,0.7111111111111112,0.4999999999999969,0.4814814814814836,0.4980237154150197
0.0,9.699999999999989,1.0,0.0,1.2486772486772486,-0.9333333333333335,0.48913043478260887,0.4691358024691352,0.5059288537549407
0.0,9.699999999999989,0.0,0.0,-0.48148148148148145,0.5703703703703701,0.48913043478260887,0.4567901234567868,0.5138339920948616
0.0,9.699999999999989,0.0,0.0,-0.6931216931216931,1.1925925925925926,0.4999999999999969,0.4691358024691352,0.525691699604743
0.0,9.700000000000045,2.0,0.0,-0.43915343915343913,0.488888888888889,0.48913043478260887,0.4691358024691352,0.5375494071146245
0.0,9.700000000000045,0.0,0.0,0.20634920634920634,0.0148148148148145,0.48913043478260887,0.4691358024691352,0.5573122529644269
0.0,9.700000000000045,0.0,0.0,-0.5396825396825397,0.5925925925925926,0.48913043478260887,0.4567901234567868,0.5652173913043478
0.0,9.699999999999989,0.0,0.0,0.037037037037037035,0.17777777777777767,0.48913043478260887,0.4567901234567868,0.5770750988142292
0.0,9.599999999999966,1.0,0.0,0.2328042328042328,-0.11851851851851862,0.4999999999999969,0.4691358024691352,0.5849802371541502
0.0,9.600000000000023,1.0,0.0,-0.26455026455026454,0.22962962962962974,0.48913043478260887,0.4691358024691352,0.6047430830039525
0.0,9.699999999999989,2.0,0.0,-0.5026455026455027,0.4074074074074074,0.48913043478260887,0.4567901234567868,0.616600790513834
0.0,9.699999999999989,0.0,0.0,-0.3544973544973545,0.8518518518518519,0.48913043478260887,0.4567901234567868,0.6245059288537549
0.0,9.599999999999966,1.0,0.0,0.41798941798941797,-0.14074074074074064,0.4999999999999969,0.4691358024691352,0.6324110671936758
0.0,9.599999999999966,0.0,0.0,-1.17989417989418,1.4222222222222218,0.4999999999999969,0.4814814814814836,0.6442687747035573
0.0,9.600000000000023,2.0,0.0,2.671957671957672,-1.4592592592592595,0.4999999999999969,0.4691358024691352,0.6521739130434783
0.0,9.699999999999989,1.0,0.0,1.4232804232804233,-1.2296296296296296,0.4999999999999969,0.4691358024691352,0.6600790513833992
0.0,9.599999999999966,0.0,0.0,1.4603174603174602,-1.037037037037037,0.4999999999999969,0.4691358024691352,0.6679841897233201
0.0,9.599999999999966,0.0,0.0,0.3386243386243386,-0.34074074074074084,0.4999999999999969,0.4691358024691352,0.6758893280632411
0.0,9.600000000000023,1.0,0.0,1.312169312169312,-0.9703703703703704,0.48913043478260887,0.4567901234567868,0.683794466403162
0.0,9.700000000000045,0.0,0.0,-0.8148148148148148,0.8296296296296293,0.4999999999999969,0.4691358024691352,0.6956521739130435
0.0,9.600000000000023,0.0,0.0,-0.4126984126984127,0.05185185185185154,0.5108695652173907,0.4691358024691352,0.7035573122529644
0.0,9.600000000000023,0.0,0.0,-0.5714285714285714,0.32592592592592584,0.5108695652173907,0.4567901234567868,0.7154150197628458
0.0,9.600000000000023,0.0,0.0,0.48677248677248675,-0.5925925925925926,0.48913043478260887,0.44444444444444553,0.7233201581027667
0.0,9.600000000000023,0.0,0.0,-1.1216931216931216,1.2074074074074073,0.48913043478260887,0.44444444444444553,0.7430830039525691
0.0,9.599999999999966,1.0,0.0,0.031746031746031744,0.19999999999999968,0.4999999999999969,0.4567901234567868,0.7509881422924901
0.0,9.600000000000023,0.0,0.0,-0.10582010582010581,-0.14814814814814814,0.4999999999999969,0.4567901234567868,0.7628458498023715
0.0,9.5,1.0,0.0,0.6190476190476191,-0.6666666666666666,0.4999999999999969,0.44444444444444553,0.7747035573122529
0.0,9.399999999999977,0.0,0.0,-0.08465608465608465,0.15555555555555567,0.4999999999999969,0.4567901234567868,0.7826086956521738
0.0,9.5,2.0,0.0,3.984126984126984,-1.7925925925925927,0.48913043478260887,0.4567901234567868,0.7944664031620553
0.0,9.5,0.0,0.0,0.9947089947089947,-0.9185185185185186,0.4782608695652155,0.43209876543209713,0.8023715415019762
0.0,9.5,1.0,0.0,0.8465608465608465,-0.3629629629629629,0.48913043478260887,0.44444444444444553,0.8221343873517786
0.0,9.5,1.0,0.0,0.7248677248677249,-0.6666666666666666,0.48913043478260887,0.44444444444444553,0.83399209486166
0.0,9.400000000000034,0.0,0.0,-0.047619047619047616,-0.1703703703703707,0.4782608695652155,0.44444444444444553,0.8458498023715414
0.0,9.5,1.0,0.0,-0.19047619047619047,0.45185185185185195,0.48913043478260887,0.4567901234567868,0.8656126482213438
0.0,9.599999999999966,0.0,0.0,-0.5502645502645502,0.1333333333333331,0.4782608695652155,0.44444444444444553,0.8735177865612648
0.0,9.5,2.0,0.0,-0.30687830687830686,0.18518518518518517,0.4782608695652155,0.44444444444444553,0.0
0.0,9.5,1.0,0.0,-0.12169312169312169,0.059259259259259046,0.48913043478260887,0.4567901234567868,0.007905138339920948
0.0,9.5,1.0,0.0,0.2275132275132275,-0.2148148148148147,0.4782608695652155,0.44444444444444553,0.015810276679841896
0.0,9.600000000000023,2.0,0.0,0.37566137566137564,-0.3185185185185188,0.4782608695652155,0.44444444444444553,0.023715415019762844
0.0,9.599999999999966,0.0,0.0,0.4708994708994709,-0.43703703703703695,0.4782608695652155,0.44444444444444553,0.03162055335968379
1.0,9.600000000000023,1.0,2.0,-0.042328042328042326,-0.037037037037037035,0.48913043478260887,0.4691358024691352,0.03952569169960474
0.0,9.600000000000023,0.0,0.0,-0.2962962962962963,0.2222222222222222,0.48913043478260887,0.4814814814814836,0.04743083003952569
0.0,9.599999999999966,0.0,0.0,-0.14285714285714285,0.3185185185185183,0.48913043478260887,0.4691358024691352,0.05533596837944664
0.0,9.600000000000023,0.0,0.0,0.7301587301587301,-0.9629629629629629,0.48913043478260887,0.4691358024691352,0.06324110671936758
0.0,9.600000000000023,0.0,0.0,0.2222222222222222,-0.585185185185185,0.48913043478260887,0.4691358024691352,0.07114624505928853
0.0,9.600000000000023,0.0,0.0,-0.7354497354497355,0.3185185185185183,0.4999999999999969,0.4814814814814836,0.07905138339920947
0.0,9.699999999999989,0.0,0.0,0.4603174603174603,-0.8592592592592594,0.48913043478260887,0.4691358024691352,0.0909090909090909
0.0,9.800000000000011,0.0,0.0,-0.2275132275132275,-0.2000000000000002,0.48913043478260887,0.4567901234567868,0.09881422924901186
0.0,9.699999999999989,0.0,0.0,0.5608465608465608,-0.5629629629629631,0.48913043478260887,0.4567901234567868,0.1067193675889328
0.0,9.699999999999989,0.0,0.0,0.6878306878306878,-0.9333333333333335,0.48913043478260887,0.4567901234567868,0.11462450592885375
0.0,9.699999999999989,0.0,0.0,-0.8201058201058201,0.9407407407407404,0.4999999999999969,0.4567901234567868,0.12252964426877469
0.0,9.700000000000045,1.0,0.0,-0.9576719576719577,1.022222222222222,0.4999999999999969,0.4567901234567868,0.13043478260869565
0.0,9.699999999999989,0.0,0.0,0.7301587301587301,-0.7407407407407407,0.5108695652173907,0.4691358024691352,0.13833992094861658
0.0,9.599999999999966,0.0,0.0,1.1904761904761905,-1.0444444444444445,0.5108695652173907,0.4691358024691352,0.14624505928853754
0.0,9.599999999999966,0.0,0.0,-0.38095238095238093,0.5629629629629631,0.5108695652173907,0.4814814814814836,0.1541501976284585
0.0,9.599999999999966,0.0,0.0,0.7301587301587301,-0.7185185185185188,0.5217391304347845,0.4938271604938258,0.16205533596837943
0.0,9.5,0.0,0.0,0.6296296296296297,-0.2962962962962963,0.5217391304347845,0.4814814814814836,0.16996047430830039
0.0,9.5,0.0,0.0,0.6455026455026455,-0.15555555555555567,0.5217391304347845,0.4814814814814836,0.1818181818181818
0.0,9.5,0.0,0.0,1.9365079365079365,-1.288888888888889,0.5108695652173907,0.4691358024691352,0.19367588932806323
0.0,9.5,0.0,0.0,-0.2698412698412698,0.43703703703703695,0.5108695652173907,0.4814814814814836,0.20158102766798416
0.0,9.600000000000023,0.0,0.0,0.6084656084656085,-0.8444444444444446,0.5108695652173907,0.4814814814814836,0.20948616600790512
0.0,9.599999999999966,0.0,0.0,2.6825396825396823,-1.488888888888889,0.5108695652173907,0.4567901234567868,0.21739130434782608
0.0,9.5,1.0,0.0,-0.7407407407407407,1.5407407407407405,0.4999999999999969,0.4567901234567868,0.225296442687747
0.0,9.5,1.0,0.0,-0.15873015873015872,0.02222222222222201,0.4999999999999969,0.44444444444444553,0.23320158102766797
0.0,9.5,0.0,0.0,-0.8994708994708994,0.7925925925925923,0.4999999999999969,0.43209876543209713,0.24110671936758893
0.0,9.600000000000023,0.0,0.0,1.3597883597883598,-1.051851851851852,0.48913043478260887,0.43209876543209713,0.24901185770750986
0.0,9.600000000000023,0.0,0.0,-0.6931216931216931,1.3407407407407408,0.48913043478260887,0.43209876543209713,0.2569169960474308
0.0,9.399999999999977,0.0,0.0,0.5555555555555556,-0.42222222222222244,0.4782608695652155,0.43209876543209713,0.26877470355731226
0.0,9.5,0.0,0.0,-0.9365079365079365,1.8296296296296293,0.4782608695652155,0.43209876543209713,0.28063241106719367
0.0,9.400000000000034,0.0,0.0,0.30158730158730157,-0.2222222222222222,0.4673913043478275,0.41975308641975584,0.2885375494071146
0.0,9.300000000000011,0.0,0.0,0.19047619047619047,-0.2962962962962963,0.4673913043478275,0.40740740740740744,0.30039525691699603
0.0,9.399999999999977,0.0,0.0,4.037037037037037,-1.837037037037037,0.4673913043478275,0.41975308641975584,0.31225296442687744
0.0,9.399999999999977,1.0,0.0,0.7301587301587301,-0.3185185185185188,0.4673913043478275,0.41975308641975584,0.3201581027667984
0.0,9.5,1.0,0.0,0.37566137566137564,-0.06666666666666655,0.4673913043478275,0.41975308641975584,0.32806324110671936
0.0,9.5,0.0,0.0,-0.5079365079365079,0.7777777777777778,0.4673913043478275,0.41975308641975584,0.3359683794466403
0.0,9.5,1.0,0.0,-1.0634920634920635,1.1407407407407406,0.4782608695652155,0.43209876543209713,0.3438735177865612
0.0,9.399999999999977,1.0,0.0,0.783068783068783,-0.688888888888889,0.4673913043478275,0.43209876543209713,0.3636363636363636
0.0,9.5,0.0,0.0,-0.7248677248677249,1.1185185185185187,0.4673913043478275,0.41975308641975584,0.37549407114624506
0.0,9.5,0.0,0.0,1.0476190476190477,-0.8518518518518519,0.4565217391304337,0.40740740740740744,0.38735177865612647
0.0,9.5,0.0,0.0,-0.026455026455026454,0.3333333333333333,0.4565217391304337,0.40740740740740744,0.3992094861660079
0.0,9.5,0.0,0.0,-0.42857142857142855,0.38518518518518485,0.4565217391304337,0.41975308641975584,0.40711462450592883
0.0,9.5,2.0,0.0,-0.7724867724867724,0.533333333333333,0.4565217391304337,0.41975308641975584,0.41897233201581024
0.0,9.599999999999966,1.0,0.0,0.9894179894179894,-0.8074074074074076,0.4565217391304337,0.43209876543209713,0.4268774703557312
0.0,9.5,1.0,0.0,0.2962962962962963,-0.07407407407407407,0.4673913043478275,0.43209876543209713,0.43478260869565216
0.0,9.5,1.0,0.0,0.26455026455026454,-0.5703703703703705,0.4673913043478275,0.44444444444444553,0.4426877470355731
0.0,9.5,0.0,0.0,0.291005291005291,-0.3925925925925929,0.4673913043478275,0.44444444444444553,0.45454545454545453
0.0,9.600000000000023,1.0,0.0,-0.746031746031746,0.8740740740740739,0.4782608695652155,0.4567901234567868,0.4624505928853755
0.0,9.600000000000023,0.0,0.0,-0.1746031746031746,0.1925925925925927,0.48913043478260887,0.44444444444444553,0.4703557312252964
0.0,9.699999999999989,0.0,0.0,0.2751322751322751,-0.3925925925925929,0.48913043478260887,0.4567901234567868,0.48221343873517786
0.0,9.599999999999966,0.0,0.0,-0.42328042328042326,0.2074074074074072,0.48913043478260887,0.4567901234567868,0.49011857707509876
0.0,9.699999999999989,1.0,0.0,-0.36507936507936506,-0.11851851851851862,0.4782608695652155,0.44444444444444553,0.5019762845849802
0.0,9.699999999999989,0.0,0.0,1.4603174603174602,-1.0814814814814815,0.4782608695652155,0.44444444444444553,0.5098814229249011
0.0,9.699999999999989,0.0,0.0,-0.455026455026455,1.0740740740740742,0.4782608695652155,0.44444444444444553,0.5177865612648221
0.0,9.5,1.0,0.0,-0.4126984126984127,0.4296296296296294,0.4673913043478275,0.43209876543209713,0.525691699604743
0.0,9.599999999999966,0.0,0.0,0.4973544973544973,-0.5333333333333335,0.4782608695652155,0.43209876543209713,0.533596837944664
0.0,9.599999999999966,1.0,0.0,-0.8306878306878307,1.2814814814814812,0.4782608695652155,0.43209876543209713,0.5454545454545454
0.0,9.600000000000023,0.0,0.0,-0.42857142857142855,0.02222222222222201,0.4782608695652155,0.43209876543209713,0.5533596837944663
0.0,9.600000000000023,0.0,0.0,0.36507936507936506,-0.5407407407407411,0.4782608695652155,0.43209876543209713,0.5612648221343873
0.0,9.600000000000023,0.0,0.0,-0.48148148148148145,0.3925925925925924,0.4782608695652155,0.43209876543209713,0.5810276679841897
0.0,9.599999999999966,0.0,0.0,0.3862433862433862,-0.2740740740740743,0.4782608695652155,0.41975308641975584,0.5889328063241106
0.0,9.5,1.0,0.0,0.026455026455026454,0.08148148148148159,0.4782608695652155,0.41975308641975584,0.6007905138339921
0.0,9.5,0.0,0.0,-0.037037037037037035,0.3185185185185183,0.48913043478260887,0.41975308641975584,0.6126482213438734
0.0,9.5,0.0,0.0,0.36507936507936506,-0.3481481481481484,0.48913043478260887,0.43209876543209713,0.6245059288537549
0.0,9.5,2.0,0.0,0.1164021164021164,0.19999999999999968,0.4673913043478275,0.40740740740740744,0.6324110671936758
0.0,9.5,0.0,0.0,-0.6613756613756614,0.8740740740740739,0.4673913043478275,0.40740740740740744,0.6403162055335968
0.0,9.400000000000034,1.0,0.0,-0.708994708994709,0.8370370370370368,0.4673913043478275,0.41975308641975584,0.6482213438735177
0.0,9.400000000000034,1.0,0.0,-0.14285714285714285,0.38518518518518485,0.4673913043478275,0.41975308641975584,0.6561264822134387
0.0,9.300000000000011,1.0,0.0,0.6190476190476191,-0.7481481481481482,0.4782608695652155,0.43209876543209713,0.6640316205533596
0.0,9.399999999999977,0.0,0.0,0.5291005291005291,-0.11851851851851862,0.4782608695652155,0.41975308641975584,0.6719367588932806
0.0,9.399999999999977,0.0,0.0,-0.48677248677248675,0.4444444444444444,0.4782608695652155,0.43209876543209713,0.683794466403162
0.0,9.399999999999977,0.0,0.0,0.5978835978835979,-0.6296296296296297,0.4782608695652155,0.43209876543209713,0.691699604743083
0.0,9.5,0.0,0.0,0.6772486772486772,-0.37037037037037035,0.4782608695652155,0.43209876543209713,0.6996047430830039
0.0,9.5,0.0,0.0,-0.24867724867724866,0.037037037037037035,0.4782608695652155,0.43209876543209713,0.7193675889328063
0.0,9.5,0.0,0.0,-0.455026455026455,0.7407407407407407,0.4782608695652155,0.41975308641975584,0.7391304347826086
0.0,9.400000000000034,1.0,0.0,1.8412698412698412,-1.1407407407407408,0.4782608695652155,0.41975308641975584,0.7470355731225296
0.0,9.5,0.0,0.0,1.1216931216931216,-0.9111111111111112,0.4782608695652155,0.41975308641975584,0.758893280632411
0.0,9.5,0.0,0.0,0.671957671957672,-0.5777777777777781,0.4673913043478275,0.41975308641975584,0.7667984189723319
0.0,9.5,0.0,0.0,-0.13227513227513227,-0.09629629629629662,0.4782608695652155,0.43209876543209713,0.7865612648221343
0.0,9.5,2.0,0.0,-0.3386243386243386,-0.2962962962962963,0.48913043478260887,0.43209876543209713,0.8023715415019762
0.0,9.400000000000034,0.0,0.0,-0.48148148148148145,0.38518518518518485,0.4782608695652155,0.43209876543209713,0.8102766798418972
0.0,9.400000000000034,1.0,0.0,-0.10582010582010581,0.07407407407407407,0.4782608695652155,0.41975308641975584,0.8221343873517786
0.0,9.400000000000034,0.0,0.0,-0.544973544973545,0.18518518518518517,0.48913043478260887,0.43209876543209713,0.8300395256916996
0.0,9.5,2.0,0.0,-1.0793650793650793,1.8518518518518514,0.48913043478260887,0.44444444444444553,0.8379446640316205
0.0,9.5,0.0,0.0,-0.12698412698412698,0.3185185185185183,0.48913043478260887,0.43209876543209713,0.8458498023715414
0.0,9.5,0.0,0.0,-0.06349206349206349,0.548148148148148,0.48913043478260887,0.43209876543209713,0.8537549407114624
0.0,9.399999999999977,0.0,0.0,-0.6031746031746031,0.9407407407407404,0.4999999999999969,0.44444444444444553,0.0
0.0,9.5,1.0,0.0,-0.5502645502645502,1.0888888888888886,0.4999999999999969,0.4567901234567868,0.011857707509881422
0.0,9.400000000000034,0.0,0.0,2.0423280423280423,-1.0444444444444445,0.4999999999999969,0.4567901234567868,0.023715415019762844
0.0,9.399999999999977,0.0,0.0,2.232804232804233,-1.3481481481481483,0.5108695652173907,0.4691358024691352,0.035573122529644265
1.0,9.5,0.0,3.0,0.91005291005291,-0.7333333333333335,0.5108695652173907,0.4691358024691352,0.043478260869565216
0.0,9.399999999999977,0.0,0.0,-0.13756613756613756,-0.14814814814814814,0.5108695652173907,0.4814814814814836,0.05138339920948616
0.0,9.399999999999977,0.0,0.0,-0.7354497354497355,0.4296296296296294,0.5108695652173907,0.4814814814814836,0.06324110671936758
0.0,9.400000000000034,1.0,0.0,-0.2751322751322751,-0.051851851851852065,0.4999999999999969,0.4691358024691352,0.07114624505928853
0.0,9.5,1.0,0.0,-0.19047619047619047,0.08148148148148159,0.4999999999999969,0.4567901234567868,0.07905138339920947
0.0,9.5,1.0,0.0,1.8783068783068784,-1.3037037037037038,0.4999999999999969,0.4567901234567868,0.08695652173913043
0.0,9.5,0.0,0.0,0.2962962962962963,-0.029629629629629523,0.5217391304347845,0.4567901234567868,0.09486166007905138
0.0,9.5,0.0,0.0,0.30158730158730157,0.5629629629629631,0.5217391304347845,0.4567901234567868,0.10276679841897232
0.0,9.600000000000023,1.0,0.0,-0.26455026455026454,0.5555555555555556,0.5217391304347845,0.4567901234567868,0.11067193675889328
0.0,9.600000000000023,0.0,0.0,-0.20634920634920634,0.11851851851851862,0.5217391304347845,0.4567901234567868,0.11857707509881422
0.0,9.600000000000023,0.0,0.0,-1.0317460317460319,0.7481481481481482,0.5108695652173907,0.4567901234567868,0.12648221343873517
0.0,9.5,0.0,0.0,-0.7936507936507936,0.7999999999999998,0.5217391304347845,0.4691358024691352,0.13438735177865613
0.0,9.5,0.0,0.0,0.2804232804232804,-0.3185185185185188,0.5326086956521721,0.4814814814814836,0.14229249011857706
0.0,9.299999999999955,0.0,0.0,3.5978835978835977,-1.651851851851852,0.5326086956521721,0.4691358024691352,0.1541501976284585
0.0,9.299999999999955,0.0,0.0,-0.06349206349206349,0.1259259259259256,0.5326086956521721,0.4814814814814836,0.16205533596837943
0.0,9.299999999999955,0.0,0.0,0.13227513227513227,-0.37037037037037035,0.5326086956521721,0.4814814814814836,0.17391304347826086
0.0,9.299999999999955,0.0,0.0,-0.3862433862433862,0.9333333333333335,0.5326086956521721,0.4814814814814836,0.18577075098814227
0.0,9.399999999999977,0.0,0.0,-0.042328042328042326,-0.5555555555555556,0.5326086956521721,0.4691358024691352,0.19367588932806323
0.0,9.399999999999977,0.0,0.0,0.671957671957672,-0.8740740740740741,0.5326086956521721,0.4691358024691352,0.20158102766798416
0.0,9.400000000000034,1.0,0.0,0.1111111111111111,-0.12592592592592614,0.5434782608695659,0.4814814814814836,0.2134387351778656
0.0,9.300000000000011,0.0,0.0,-0.9365079365079365,0.9111111111111109,0.5434782608695659,0.4814814814814836,0.225296442687747
0.0,9.400000000000034,1.0,0.0,-0.3439153439153439,0.2888888888888888,0.5434782608695659,0.4691358024691352,0.23320158102766797
0.0,9.400000000000034,1.0,0.0,-0.7777777777777778,0.4296296296296294,0.5543478260869534,0.4814814814814836,0.25296442687747034
0.0,9.400000000000034,0.0,0.0,-0.4603174603174603,0.2370370370370367,0.5543478260869534,0.4814814814814836,0.2608695652173913
0.0,9.300000000000011,0.0,0.0,0.42857142857142855,-0.5555555555555556,0.5543478260869534,0.4938271604938258,0.28063241106719367
0.0,9.300000000000011,1.0,0.0,0.4973544973544973,-0.6148148148148148,0.5434782608695659,0.4814814814814836,0.2885375494071146
0.0,9.300000000000011,1.0,0.0,0.26455026455026454,0.2814814814814813,0.5543478260869534,0.4814814814814836,0.2964426877470355
0.0,9.300000000000011,0.0,0.0,-0.5185185185185185,0.6888888888888887,0.5434782608695659,0.4691358024691352,0.3043478260869565
0.0,9.199999999999989,2.0,0.0,0.19047619047619047,-0.35555555555555585,0.5326086956521721,0.4691358024691352,0.3162055335968379
0.0,9.200000000000045,0.0,0.0,-0.5555555555555556,1.0074074074074075,0.5434782608695659,0.4814814814814836,0.32411067193675885
0.0,9.200000000000045,2.0,0.0,0.3439153439153439,-0.037037037037037035,0.5434782608695659,0.4814814814814836,0.3359683794466403
0.0,9.300000000000011,0.0,0.0,-0.5238095238095238,0.3333333333333333,0.5434782608695659,0.4814814814814836,0.3438735177865612
0.0,9.300000000000011,0.0,0.0,-0.015873015873015872,0.4148148148148149,0.5326086956521721,0.4691358024691352,0.3517786561264822
0.0,9.200000000000045,0.0,0.0,0.7354497354497355,-0.8370370370370371,0.5326086956521721,0.4691358024691352,0.3636363636363636
0.0,9.199999999999989,1.0,0.0,0.031746031746031744,0.48148148148148145,0.5434782608695659,0.4814814814814836,0.37549407114624506
0.0,9.300000000000011,0.0,0.0,-0.8465608465608465,0.7481481481481482,0.5326086956521721,0.4691358024691352,0.38735177865612647
0.0,9.300000000000011,1.0,0.0,-0.2804232804232804,0.0,0.5217391304347845,0.4691358024691352,0.3952569169960474
0.0,9.300000000000011,0.0,0.0,-0.2275132275132275,0.25185185185185177,0.5108695652173907,0.4567901234567868,0.40316205533596833
0.0,9.300000000000011,0.0,0.0,-0.7354497354497355,0.08148148148148159,0.5108695652173907,0.44444444444444553,0.4110671936758893
0.0,9.300000000000011,1.0,0.0,-0.2698412698412698,0.1333333333333331,0.4999999999999969,0.44444444444444553,0.41897233201581024
0.0,9.300000000000011,1.0,0.0,-0.1693121693121693,0.1259259259259256,0.4999999999999969,0.44444444444444553,0.43083003952569165
0.0,9.300000000000011,1.0,0.0,0.5026455026455027,-0.4074074074074074,0.4999999999999969,0.43209876543209713,0.4387351778656126
0.0,9.300000000000011,0.0,0.0,1.4232804232804233,-1.1333333333333333,0.48913043478260887,0.41975308641975584,0.44664031620553357
0.0,9.399999999999977,0.0,0.0,1.3650793650793651,-1.0740740740740742,0.4999999999999969,0.43209876543209713,0.45454545454545453
0.0,9.399999999999977,0.0,0.0,-0.47619047619047616,0.04444444444444455,0.5108695652173907,0.44444444444444553,0.4624505928853755
0.0,9.300000000000011,0.0,0.0,2.0317460317460316,-1.2962962962962963,0.5108695652173907,0.44444444444444553,0.4743083003952569
0.0,9.400000000000034,1.0,0.0,-0.5714285714285714,1.2148148148148148,0.5108695652173907,0.44444444444444553,0.48221343873517786
0.0,9.400000000000034,0.0,0.0,0.3492063492063492,-0.6296296296296297,0.5217391304347845,0.4567901234567868,0.49011857707509876
0.0,9.300000000000011,0.0,0.0,-0.36507936507936506,0.533333333333333,0.5217391304347845,0.4567901234567868,0.5019762845849802
0.0,9.300000000000011,0.0,0.0,-0.455026455026455,0.07407407407407407,0.5326086956521721,0.4691358024691352,0.5098814229249011
0.0,9.300000000000011,0.0,0.0,1.1957671957671958,-0.8666666666666669,0.5326086956521721,0.4691358024691352,0.5177865612648221
0.0,9.300000000000011,1.0,0.0,-0.7777777777777778,0.8148148148148148,0.5326086956521721,0.4691358024691352,0.525691699604743
0.0,9.300000000000011,0.0,0.0,-0.3544973544973545,0.6444444444444442,0.5326086956521721,0.4691358024691352,0.533596837944664
0.0,9.300000000000011,0.0,0.0,-0.4444444444444444,0.17777777777777767,0.5434782608695659,0.4814814814814836,0.541501976284585
0.0,9.299999999999955,1.0,0.0,0.47619047619047616,-0.14814814814814814,0.5434782608695659,0.4814814814814836,0.5533596837944663
0.0,9.299999999999955,0.0,0.0,-0.9682539682539683,1.637037037037037,0.5434782608695659,0.4691358024691352,0.5612648221343873
0.0,9.300000000000011,0.0,0.0,-0.291005291005291,0.17037037037037017,0.5434782608695659,0.4691358024691352,0.5731225296442687
0.0,9.300000000000011,0.0,0.0,-0.1746031746031746,-0.488888888888889,0.5434782608695659,0.4567901234567868,0.5849802371541502
0.0,9.300000000000011,0.0,0.0,0.5767195767195767,-0.5185185185185185,0.5434782608695659,0.4567901234567868,0.592885375494071
0.0,9.300000000000011,0.0,0.0,-0.48148148148148145,0.8518518518518519,0.5543478260869534,0.4567901234567868,0.6047430830039525
0.0,9.300000000000011,1.0,0.0,1.9682539682539681,-1.2000000000000002,0.5543478260869534,0.4567901234567868,0.6126482213438734
0.0,9.300000000000011,0.0,0.0,0.5767195767195767,-0.3037037037037038,0.5434782608695659,0.44444444444444553,0.6245059288537549
0.0,9.199999999999989,1.0,0.0,-0.48677248677248675,0.1111111111111111,0.5543478260869534,0.44444444444444553,0.6324110671936758
0.0,9.199999999999989,1.0,0.0,-0.06878306878306878,0.5777777777777776,0.5434782608695659,0.43209876543209713,0.6442687747035573
0.0,9.099999999999966,0.0,0.0,-0.19047619047619047,0.0148148148148145,0.5543478260869534,0.44444444444444553,0.6561264822134387
0.0,9.099999999999966,1.0,0.0,1.6084656084656084,-1.014814814814815,0.5434782608695659,0.43209876543209713,0.6679841897233201
0.0,9.0,0.0,0.0,-0.7142857142857143,0.43703703703703695,0.5434782608695659,0.41975308641975584,0.6758893280632411
0.0,9.0,1.0,0.0,0.36507936507936506,-0.6000000000000001,0.5434782608695659,0.43209876543209713,0.683794466403162
0.0,9.0,0.0,0.0,-0.23809523809523808,0.3111111111111108,0.5434782608695659,0.41975308641975584,0.691699604743083
0.0,8.900000000000034,1.0,0.0,1.037037037037037,-0.725925925925926,0.5434782608695659,0.41975308641975584,0.7035573122529644
0.0,8.899999999999977,1.0,0.0,-0.13227513227513227,-0.04444444444444455,0.5434782608695659,0.44444444444444553,0.7114624505928854
0.0,8.900000000000034,1.0,0.0,-0.746031746031746,0.14814814814814814,0.5543478260869534,0.4567901234567868,0.7193675889328063
